0.35,7.03,8.06,0.31,-0.42,-0.29,125
1.07,6.85,6.82,0.38,-0.28,-0.30,125.1
1.40,6.50,7.34,0.29,-0.58,-0.17,125.2
1.77,6.77,5.14,0.49,-0.50,-0.26,125.3
0.82,7.17,6.03,0.18,-0.68,-0.81,125.4
-0.29,7.45,6.04,0.29,-0.51,-0.77,125.5
-0.73,6.87,6.36,0.11,-0.26,-0.74,125.6
-0.44,8.11,5.22,0.29,0.22,-0.17,125.7
0.56,7.31,6.90,-0.77,-0.24,0.53,125.8
1.03,7.23,6.98,-0.36,-0.06,0.47,125.9
1.07,6.62,7.35,-0.25,0.09,0.19,126
0.94,6.92,7.18,-0.12,0.07,-0.05,126.1
0.54,6.83,7.66,-0.07,0.00,-0.10,126.2
0.40,6.52,7.92,-0.10,-0.07,0.05,126.3
1.03,6.82,6.61,0.05,-0.14,0.09,126.4
0.91,6.59,6.91,-0.02,0.01,0.02,126.5
0.93,6.66,7.52,-0.07,0.09,-0.03,126.6
0.99,6.61,7.35,-0.04,-0.04,0.00,126.7
0.74,6.75,7.66,0.01,-0.04,0.01,126.8
0.89,6.59,7.56,0.02,-0.05,0.04,126.9
0.55,6.44,7.08,0.08,-0.03,0.00,127
0.80,6.67,6.96,-0.01,0.03,0.08,127.1
1.43,6.56,7.22,-0.10,-0.01,0.21,127.2
1.68,6.49,7.41,-0.07,-0.05,0.15,127.3
1.40,6.44,7.52,-0.03,0.00,0.01,127.4
1.06,6.43,7.39,0.02,0.02,-0.08,127.5
1.18,6.29,7.17,-0.04,-0.11,0.01,127.6
1.29,6.74,6.78,0.03,-0.10,-0.05,127.7
1.70,6.66,6.89,0.06,-0.03,-0.02,127.8
1.34,6.47,7.26,-0.10,-0.05,-0.07,127.9
1.41,6.31,7.75,-0.11,-0.03,-0.06,128
1.11,6.47,7.49,0.02,0.03,-0.10,128.1
1.13,6.45,7.20,0.01,-0.04,-0.05,128.2
1.13,6.36,7.39,0.00,0.04,-0.03,128.3
0.87,6.36,7.61,-0.05,0.09,-0.04,128.4
1.10,6.33,7.21,0.07,0.02,0.04,128.5
1.32,6.40,6.97,0.01,0.01,0.06,128.6
1.29,6.32,7.82,-0.02,0.03,0.05,128.7
1.03,6.52,7.56,0.02,0.01,-0.02,128.8
1.17,6.41,7.33,0.00,0.00,0.02,128.9
1.36,6.26,7.34,-0.01,0.02,0.03,129
1.23,6.33,7.42,-0.05,0.00,0.00,129.1
1.07,6.44,7.42,-0.02,-0.01,-0.03,129.2
1.05,6.41,7.26,-0.03,-0.02,-0.02,129.3
1.12,6.38,7.35,-0.03,0.00,0.00,129.4
1.10,6.30,7.63,-0.01,0.03,0.00,129.5
1.12,6.35,7.33,0.05,0.01,0.00,129.6
1.12,6.39,7.55,-0.01,0.02,-0.01,129.7
1.02,6.33,7.33,0.03,-0.02,0.01,129.8
1.11,6.35,7.41,0.04,0.01,0.02,129.9
1.25,6.26,7.48,-0.02,0.01,0.03,130
1.02,6.36,7.74,-0.01,0.00,-0.01,130.1
0.99,6.42,7.37,0.04,0.02,-0.01,130.2
1.20,6.31,7.45,0.00,0.00,0.03,130.3
1.17,6.37,7.27,0.02,-0.01,0.00,130.4
1.02,6.40,7.35,-0.03,-0.02,-0.02,130.5
0.95,6.38,7.47,-0.02,-0.03,0.01,130.6
1.14,6.42,7.59,-0.03,-0.02,0.06,130.7
1.49,6.29,7.68,0.00,0.00,0.09,130.8
1.44,6.28,7.39,0.06,-0.01,0.04,130.9
1.31,6.44,7.14,0.06,-0.01,-0.02,131
1.15,6.37,7.54,-0.02,0.01,-0.03,131.1
1.14,6.33,7.43,0.03,0.00,-0.01,131.2
1.03,6.32,7.19,0.03,0.01,-0.01,131.3
1.31,6.37,7.19,-0.01,-0.01,0.04,131.4
1.30,6.35,7.61,-0.09,0.00,0.01,131.5
1.11,6.47,7.53,0.00,-0.01,-0.02,131.6
1.10,6.23,7.67,-0.01,0.00,0.03,131.7
1.64,6.33,7.52,0.02,-0.03,0.05,131.8
1.22,6.18,7.74,-0.02,0.04,-0.02,131.9
1.41,6.27,7.44,0.02,-0.03,-0.03,132
1.09,6.24,7.80,-0.03,0.04,-0.06,132.1
1.21,6.34,7.13,0.02,-0.01,-0.05,132.2
1.20,6.27,7.55,-0.04,0.01,-0.01,132.3
1.20,6.19,7.70,-0.02,0.01,-0.03,132.4
1.27,6.22,7.56,0.03,0.01,-0.04,132.5
1.02,6.23,7.73,0.03,0.02,-0.05,132.6
0.90,6.36,7.32,0.07,0.00,-0.05,132.7
1.00,6.24,7.42,0.01,0.00,0.00,132.8
1.06,6.19,7.59,-0.02,0.01,0.03,132.9
1.00,6.28,7.36,-0.02,-0.01,0.02,133
1.25,6.35,7.44,-0.04,-0.02,0.03,133.1
1.33,6.15,7.82,-0.06,0.00,0.02,133.2
1.27,6.25,7.20,0.05,0.00,-0.04,133.3
1.20,6.23,7.40,-0.02,0.01,-0.04,133.4
1.03,6.23,7.67,-0.04,0.03,-0.04,133.5
0.98,6.20,7.52,-0.01,0.01,-0.04,133.6
0.80,6.24,7.43,-0.01,0.01,-0.03,133.7
0.84,6.34,7.36,-0.02,-0.02,0.00,133.8
1.09,6.22,7.66,-0.02,0.00,0.04,133.9
1.11,6.19,7.62,0.01,-0.02,0.02,134
1.06,6.28,7.30,0.06,-0.01,-0.01,134.1
0.98,6.27,7.55,0.00,0.03,0.00,134.2
0.86,6.25,7.37,0.06,0.01,-0.02,134.3
0.88,6.28,6.93,0.04,-0.02,0.00,134.4
1.01,6.27,7.50,-0.01,-0.01,0.06,134.5
1.08,6.40,7.51,0.00,0.02,0.05,134.6
1.14,6.27,7.64,-0.02,-0.03,0.06,134.7
1.25,6.30,7.23,0.04,-0.01,0.03,134.8
1.13,6.28,7.56,-0.03,0.02,-0.01,134.9
1.03,6.37,7.28,0.03,0.03,-0.04,135
1.05,6.32,7.53,-0.03,0.03,-0.04,135.1
0.97,6.33,7.55,0.01,0.02,-0.05,135.2
0.92,6.35,7.36,0.03,0.01,-0.07,135.3
0.59,6.39,7.69,0.02,0.02,-0.08,135.4
0.58,6.50,7.25,0.06,-0.03,-0.05,135.5
0.91,6.38,7.44,0.02,0.00,0.03,135.6
1.22,6.45,7.02,0.04,-0.05,0.01,135.7
0.39,6.29,7.86,-0.02,0.14,-0.07,135.8
0.47,6.56,6.86,0.15,-0.01,-0.02,135.9
0.67,6.50,7.30,-0.03,-0.04,0.02,136
0.68,6.49,7.75,-0.04,-0.01,0.03,136.1
0.86,6.43,7.62,0.08,0.02,0.04,136.2
0.94,6.59,7.07,0.11,0.05,0.04,136.3
0.82,6.54,7.44,-0.05,0.03,0.02,136.4
0.90,6.48,7.48,-0.02,0.01,0.00,136.5
0.77,6.48,7.36,0.01,0.00,-0.04,136.6
0.43,6.69,7.38,0.01,0.00,-0.08,136.7
0.71,6.56,7.51,-0.01,0.01,0.00,136.8
0.80,6.44,7.20,0.02,0.00,0.00,136.9
0.75,6.56,7.15,0.01,-0.01,-0.02,137
0.53,6.58,7.72,-0.06,0.02,-0.04,137.1
0.64,6.60,7.33,0.01,0.00,-0.01,137.2
0.67,6.51,7.37,0.03,0.02,-0.01,137.3
0.51,6.58,7.26,0.04,0.03,-0.02,137.4
0.51,6.57,7.36,-0.01,-0.01,-0.01,137.5
0.59,6.63,7.34,0.02,-0.03,0.01,137.6
0.36,6.61,7.24,0.05,0.01,-0.03,137.7
0.50,6.55,6.99,0.04,-0.02,0.00,137.8
0.65,6.60,7.07,-0.04,-0.03,0.04,137.9
0.58,6.64,7.46,-0.06,0.00,0.03,138
0.70,6.67,7.08,0.00,-0.02,0.04,138.1
0.74,6.47,7.58,-0.03,0.00,0.03,138.2
0.35,6.60,7.29,0.03,0.03,0.00,138.3
1.24,6.78,6.41,0.03,-0.06,0.04,138.4
0.87,6.38,7.36,-0.06,-0.05,0.00,138.5
0.55,6.51,7.60,-0.03,0.04,-0.13,138.6
0.48,6.45,8.57,0.09,0.15,-0.04,138.7
0.42,6.81,7.20,0.29,0.18,-0.09,138.8
0.08,7.03,6.93,0.13,0.00,-0.15,138.9
-0.01,6.90,6.91,0.06,-0.01,-0.07,139
0.18,6.87,6.92,0.01,-0.03,-0.02,139.1
0.10,7.04,6.98,0.00,0.02,-0.01,139.2
0.07,6.96,6.99,0.00,0.01,0.00,139.3
0.19,6.86,6.62,0.03,0.00,0.01,139.4
0.01,6.93,6.85,-0.03,0.04,-0.01,139.5
0.09,6.85,7.34,-0.10,0.04,0.03,139.6
0.01,6.78,7.43,-0.04,0.05,0.02,139.7
0.05,6.83,7.25,0.00,0.02,0.00,139.8
-0.04,6.85,7.19,0.01,0.01,0.00,139.9
0.05,6.85,7.15,0.00,0.00,0.01,140
0.41,6.83,6.52,0.00,-0.02,0.00,140.1
-0.85,6.68,7.92,-0.09,0.17,-0.09,140.2
-0.47,6.97,7.05,0.09,0.08,-0.05,140.3
-0.02,6.96,6.82,0.02,-0.11,0.00,140.4
-0.15,6.87,7.39,-0.04,-0.04,0.00,140.5
-0.07,6.86,6.98,0.05,0.00,0.00,140.6
0.03,6.81,7.02,0.02,-0.02,0.02,140.7
0.01,6.86,7.12,0.00,0.02,-0.04,140.8
-0.57,6.87,7.27,-0.04,0.10,-0.09,140.9
-0.33,6.92,6.70,0.07,-0.06,0.01,141
-0.30,7.03,6.94,0.01,-0.01,0.02,141.1
-0.08,6.87,7.00,-0.02,0.02,0.05,141.2
0.09,6.86,6.88,0.01,0.00,0.06,141.3
0.03,6.81,7.00,-0.02,-0.02,0.03,141.4
-0.16,6.93,7.05,-0.03,-0.01,-0.02,141.5
-0.23,6.91,7.04,-0.04,-0.01,-0.02,141.6
-0.14,6.89,7.15,-0.03,-0.01,0.01,141.7
-0.13,6.91,7.12,-0.02,0.01,0.01,141.8
-0.12,6.87,7.08,-0.01,-0.01,0.02,141.9
0.01,6.87,6.94,0.00,-0.01,0.03,142
-0.09,6.83,7.33,-0.03,0.01,-0.01,142.1
-0.12,6.90,7.00,0.02,-0.01,-0.02,142.2
-0.13,6.82,7.20,0.00,0.01,-0.01,142.3
-0.05,6.84,7.11,0.00,0.00,0.00,142.4
-0.14,6.82,6.98,0.00,0.00,-0.01,142.5
-0.08,6.88,7.12,0.00,0.00,0.01,142.6
-0.18,6.87,7.06,-0.01,-0.01,0.00,142.7
-0.18,6.87,6.99,0.03,-0.01,0.00,142.8
-0.04,6.83,7.08,-0.02,-0.01,0.00,142.9
-0.13,6.88,7.04,0.00,0.00,-0.01,143
-0.05,6.86,6.96,0.00,-0.01,0.01,143.1
-0.09,6.84,7.24,-0.01,0.01,0.00,143.2
-0.12,6.90,7.02,0.02,0.00,-0.01,143.3
-0.08,6.77,7.26,0.00,0.01,0.01,143.4
-0.09,6.85,7.02,0.04,0.01,-0.01,143.5
-0.19,6.85,7.10,0.00,0.00,-0.01,143.6
-0.07,6.89,7.01,0.00,-0.01,0.01,143.7
-0.15,6.88,6.99,-0.02,0.00,0.00,143.8
-0.16,6.89,7.15,0.02,0.00,-0.01,143.9
-0.03,6.80,7.22,-0.02,0.01,0.01,144
-0.07,6.87,7.02,0.03,0.00,-0.01,144.1
-0.02,6.83,6.92,-0.01,0.00,0.00,144.2
-0.10,6.85,7.16,-0.02,0.00,0.00,144.3
-0.15,6.92,6.90,0.01,-0.02,-0.01,144.4
-0.09,6.82,7.05,-0.01,0.00,0.01,144.5
-0.10,6.88,7.00,0.00,-0.01,0.00,144.6
-0.20,6.81,7.13,0.00,0.00,0.00,144.7
0.00,6.87,6.99,0.00,-0.01,0.02,144.8
-0.12,6.85,7.13,-0.02,0.00,0.00,144.9
-0.09,6.90,7.00,0.01,-0.01,0.00,145
-0.03,6.82,7.14,-0.03,0.00,0.01,145.1
-0.12,6.89,7.00,0.02,0.00,-0.01,145.2
0.00,6.82,6.92,0.00,0.00,0.01,145.3
-0.09,6.83,7.25,-0.02,0.00,-0.01,145.4
-0.36,6.90,6.82,0.02,-0.02,-0.01,145.5
0.29,6.90,6.79,0.00,0.00,0.06,145.6
0.20,6.67,7.06,-0.05,-0.03,0.02,145.7
-0.39,6.87,7.48,-0.03,-0.02,-0.08,145.8
-0.38,7.04,7.26,0.00,0.04,-0.04,145.9
0.15,6.69,6.75,0.02,0.00,0.05,146
-0.12,6.91,7.27,-0.02,0.01,-0.01,146.1
-0.22,6.87,7.46,-0.04,0.01,-0.02,146.2
-0.04,6.70,6.97,0.04,-0.02,0.03,146.3
-0.15,6.82,7.34,-0.02,0.01,0.01,146.4
-0.12,6.94,7.26,0.02,0.01,-0.01,146.5
-0.02,6.83,6.94,0.02,-0.02,0.02,146.6
-0.15,6.87,7.07,0.01,-0.01,-0.01,146.7
-0.11,6.92,7.06,0.01,-0.01,-0.01,146.8
-0.17,6.84,7.12,0.02,0.00,0.01,146.9
0.05,6.89,6.91,0.03,0.00,0.02,147
-0.15,6.89,7.17,-0.01,0.00,-0.01,147.1
-0.19,6.91,6.82,0.04,-0.01,-0.01,147.2
0.03,6.81,6.96,-0.04,0.00,0.03,147.3
-0.06,6.90,7.29,-0.05,0.01,0.01,147.4
-0.01,6.86,7.00,0.00,0.00,0.02,147.5
-0.02,6.90,7.07,-0.01,0.00,0.02,147.6
-0.11,6.87,6.92,0.00,-0.01,0.01,147.7
-0.01,6.84,6.98,0.00,-0.01,0.02,147.8
0.07,6.85,7.01,-0.02,-0.01,0.01,147.9
-0.07,6.89,6.99,0.00,-0.01,-0.01,148
0.00,6.84,7.03,-0.01,0.00,0.01,148.1
0.02,6.79,7.22,-0.01,0.00,0.00,148.2
0.09,6.81,7.03,0.01,0.00,-0.02,148.3
-0.09,6.83,7.35,-0.02,0.00,-0.03,148.4
-0.22,6.97,6.96,0.03,-0.02,-0.05,148.5
-0.15,6.78,7.20,-0.01,0.01,0.01,148.6
0.01,6.82,7.28,-0.03,0.01,0.00,148.7
-0.12,6.87,6.95,0.00,-0.01,-0.01,148.8
-0.01,6.82,6.96,0.00,0.00,0.01,148.9
0.23,6.83,6.80,-0.02,-0.04,0.00,149
-0.31,6.85,7.22,-0.09,0.03,-0.03,149.1
-0.18,6.84,6.65,0.03,0.01,0.02,149.2
0.11,6.78,6.89,-0.05,-0.03,0.06,149.3
-0.08,6.92,7.19,-0.03,-0.02,0.00,149.4
0.03,6.84,6.98,0.05,0.00,0.01,149.5
0.06,6.79,6.78,0.03,-0.01,0.02,149.6
-0.04,6.86,7.23,-0.05,0.00,0.00,149.7
0.00,6.90,7.15,0.00,0.00,-0.02,149.8
-0.14,6.82,6.92,0.01,-0.01,-0.02,149.9
-0.06,6.86,6.90,0.00,0.00,-0.01,150
-0.07,6.87,7.32,-0.06,0.02,0.00,150.1
-0.07,6.87,6.82,0.04,-0.01,0.00,150.2
0.03,6.80,6.93,-0.02,-0.01,0.01,150.3
-0.03,6.84,7.30,-0.03,0.00,0.01,150.4
-0.12,6.90,6.97,0.01,-0.01,-0.01,150.5
-0.06,6.79,7.15,-0.01,0.01,0.01,150.6
-0.10,6.90,7.04,-0.01,-0.01,0.01,150.7
-0.03,6.78,7.33,-0.04,0.00,0.01,150.8
0.03,6.86,7.15,0.04,0.01,-0.01,150.9
-0.11,6.84,6.98,0.02,-0.01,-0.03,151
-0.10,6.84,7.13,0.03,0.01,-0.02,151.1
-0.08,6.86,7.07,0.00,0.00,-0.02,151.2
-0.19,6.89,6.92,0.05,0.01,-0.02,151.3
-0.02,6.89,6.89,0.01,0.02,0.01,151.4
-0.21,6.93,6.93,0.04,0.02,0.00,151.5
-0.07,6.83,6.65,0.01,-0.02,0.00,151.6
-0.15,6.92,7.29,-0.10,0.00,0.00,151.7
-0.24,7.00,7.26,-0.02,0.00,0.00,151.8
-0.03,6.80,7.08,0.00,-0.01,0.04,151.9
0.03,6.87,7.16,0.00,0.02,0.02,152
-0.15,6.92,7.04,0.00,-0.01,0.00,152.1
-0.09,6.89,7.06,0.01,-0.01,0.01,152.2
0.01,6.84,7.11,0.00,0.00,0.01,152.3
-0.17,6.87,7.13,0.01,0.00,0.00,152.4
-0.08,6.95,7.06,0.01,0.00,0.01,152.5
-0.40,7.07,6.94,0.00,0.00,0.02,152.6
-1.10,7.77,7.45,-0.02,0.05,0.09,152.7
-1.30,8.25,7.40,0.15,0.18,0.23,152.8
0.33,7.57,5.23,0.52,0.19,0.65,152.9
-0.87,6.77,5.18,0.34,0.54,0.57,153
0.06,7.08,4.19,0.03,0.74,0.57,153.1
0.50,6.22,7.16,-0.48,0.89,0.63,153.2
-0.10,6.74,6.34,0.03,1.32,0.44,153.3
-0.77,6.89,7.49,-0.15,1.08,0.32,153.4
-1.29,7.44,8.31,-0.28,0.57,0.29,153.5
-0.63,7.52,8.61,-0.35,0.10,0.49,153.6
0.40,8.65,7.78,0.01,-0.03,0.18,153.7
-0.15,5.30,8.48,-0.18,-0.40,0.25,153.8
-0.17,5.14,7.19,0.29,-0.30,0.09,153.9
-0.51,5.78,6.77,0.08,-0.44,-0.14,154
-0.90,6.31,6.76,-0.02,-0.22,-0.38,154.1
-1.15,6.97,6.13,-0.05,-0.19,-0.36,154.2
-0.36,6.76,6.60,-0.19,0.05,-0.08,154.3
0.51,6.46,7.97,-0.58,-0.20,0.04,154.4
-0.08,6.04,7.44,-0.35,0.00,-0.13,154.5
-0.45,6.16,7.58,-0.13,0.03,-0.23,154.6
-0.69,6.19,7.35,0.03,0.07,-0.18,154.7
-0.45,6.02,8.02,-0.09,0.12,0.01,154.8
-0.25,5.99,7.79,-0.03,0.06,0.02,154.9
-0.60,6.01,7.97,-0.01,0.01,-0.05,155
-0.59,6.07,7.90,0.05,0.00,-0.05,155.1
-0.29,6.06,7.15,0.07,0.00,-0.02,155.2
-0.39,5.87,7.92,-0.10,0.03,-0.06,155.3
-0.78,6.06,7.68,0.07,0.05,-0.16,155.4
-1.26,6.20,7.80,0.03,-0.01,-0.22,155.5
-1.30,6.21,7.97,0.05,0.06,-0.06,155.6
-0.95,6.21,7.52,0.14,0.04,0.04,155.7
-0.71,6.01,7.73,-0.02,0.04,0.04,155.8
-0.99,6.20,7.59,-0.01,0.03,-0.03,155.9
-1.08,6.18,7.69,0.00,0.02,-0.04,156
-1.04,6.13,7.35,0.02,0.01,-0.02,156.1
-1.21,6.23,7.69,-0.05,0.00,-0.02,156.2
-0.91,6.13,7.51,0.02,-0.02,0.03,156.3
-0.85,6.10,7.73,-0.01,-0.02,0.02,156.4
-0.99,6.17,7.52,0.02,-0.02,-0.01,156.5
-0.98,6.16,7.57,0.01,-0.02,0.00,156.6
-0.73,6.14,7.32,0.02,-0.05,0.02,156.7
-1.16,6.21,8.00,0.00,-0.02,-0.01,156.8
-0.87,6.47,7.56,0.34,0.02,0.12,156.9
-0.55,6.69,6.76,0.46,-0.03,0.18,157
-0.45,6.69,7.02,0.02,-0.10,0.05,157.1
-0.84,6.92,7.81,0.08,-0.04,0.02,157.2
-0.15,6.92,6.53,0.29,-0.11,0.04,157.3
-0.39,7.08,6.51,0.01,-0.16,-0.06,157.4
-0.22,6.68,6.93,-0.30,-0.11,-0.14,157.5
-0.62,6.59,7.66,-0.55,-0.03,-0.26,157.6
-0.77,6.50,7.75,0.00,0.02,-0.02,157.7
-0.05,6.47,7.04,0.13,0.01,0.01,157.8
-0.05,6.60,7.30,0.12,-0.02,-0.14,157.9
-1.01,6.88,7.67,0.20,-0.02,-0.24,158
-1.61,7.19,8.66,0.16,0.11,-0.13,158.1
-0.09,5.44,6.91,0.29,-0.17,0.12,158.2
-0.93,5.54,5.51,-0.05,-0.20,-0.02,158.3
0.05,5.94,7.48,-0.58,-0.30,0.07,158.4
0.35,6.83,7.05,-0.32,-0.22,0.09,158.5
0.81,6.87,7.10,-0.36,-0.17,0.17,158.6
-0.07,8.24,6.52,-0.10,0.16,-0.11,158.7
1.79,6.83,8.04,-0.24,0.31,0.25,158.8
2.87,5.65,9.43,-0.24,-0.10,0.23,158.9
1.42,5.16,8.88,0.34,-0.02,-0.43,159
1.24,4.98,8.89,-0.31,-0.85,-0.58,159.1
0.22,5.69,4.34,1.02,-0.81,-1.41,159.2
-0.79,5.58,5.34,0.33,-0.81,-1.20,159.3
-3.29,6.04,8.15,-0.50,-0.22,-0.78,159.4
1.02,6.99,6.74,-0.49,-0.76,-0.11,159.5
0.81,7.69,8.41,-0.02,-0.22,0.08,159.6
0.57,6.40,8.40,-0.20,0.28,-0.04,159.7
0.50,5.89,7.44,0.08,0.37,0.18,159.8
1.07,5.37,7.88,0.00,0.29,0.19,159.9
0.76,5.98,8.29,-0.18,0.02,-0.14,160
0.37,5.75,8.15,-0.08,-0.02,-0.16,160.1
-0.54,6.02,7.89,0.02,-0.12,-0.24,160.2
-1.08,6.15,8.13,0.07,-0.02,-0.19,160.3
-0.22,6.06,7.21,0.20,0.15,0.08,160.4
0.97,5.59,7.55,-0.03,-0.04,0.33,160.5
0.15,6.27,8.56,-0.10,0.01,0.02,160.6
-0.26,6.32,7.62,0.04,0.05,-0.09,160.7
0.84,5.70,7.55,0.05,-0.06,0.15,160.8
0.68,5.75,7.84,-0.02,-0.02,0.05,160.9
0.00,6.32,7.82,0.03,-0.01,-0.05,161
0.23,6.34,7.38,0.09,-0.01,0.01,161.1
0.53,5.88,7.57,-0.06,0.01,0.15,161.2
0.62,5.61,7.93,-0.13,-0.01,0.11,161.3
0.52,6.34,8.06,-0.04,0.04,0.01,161.4
0.33,6.15,7.86,0.03,0.05,-0.05,161.5
0.93,5.75,7.62,0.03,-0.03,0.04,161.6
0.19,5.87,7.70,0.02,-0.06,-0.10,161.7
0.16,6.07,7.40,0.03,-0.06,-0.06,161.8
0.33,6.38,7.89,-0.06,0.02,0.03,161.9
0.40,6.26,7.66,0.04,0.03,0.04,162
0.64,5.90,7.69,0.01,-0.02,0.12,162.1
0.84,5.94,7.86,0.03,-0.01,0.11,162.2
0.51,6.23,7.82,0.03,0.00,-0.03,162.3
0.23,6.42,7.53,0.10,-0.03,-0.05,162.4
-0.13,6.49,7.49,0.09,-0.01,0.10,162.5
0.86,6.11,7.41,0.09,0.04,0.28,162.6
1.58,5.97,7.75,0.02,0.07,0.23,162.7
1.26,6.35,6.92,0.09,-0.04,0.04,162.8
0.87,6.21,6.96,0.11,0.14,0.00,162.9
0.72,6.54,7.35,-0.03,-0.08,-0.06,163
0.55,6.62,7.30,0.02,0.06,0.01,163.1
1.11,6.38,7.32,-0.01,-0.03,0.09,163.2
0.87,6.47,7.35,0.00,-0.02,0.02,163.3
1.06,6.38,7.02,0.00,-0.03,0.04,163.4
1.01,6.41,7.57,-0.10,0.02,0.01,163.5
1.12,6.26,7.54,-0.03,0.01,-0.02,163.6
0.87,6.36,7.27,-0.03,-0.02,-0.08,163.7
0.63,6.59,7.56,-0.06,0.00,-0.08,163.8
0.85,6.26,7.58,-0.05,0.01,0.02,163.9
0.91,6.28,7.53,-0.02,0.00,0.01,164
0.85,6.31,7.45,0.00,0.00,0.00,164.1
0.95,6.27,7.71,-0.04,-0.01,0.01,164.2
0.88,6.35,7.63,0.03,0.01,0.00,164.3
0.88,6.26,7.34,0.04,-0.02,0.00,164.4
1.00,6.29,7.49,0.02,0.00,-0.01,164.5
0.97,6.33,7.37,0.03,0.01,-0.02,164.6
0.78,6.37,7.31,0.04,0.02,-0.03,164.7
0.91,6.49,7.33,0.01,0.02,-0.01,164.8
1.19,7.04,6.57,0.05,-0.01,-0.05,164.9
0.63,5.21,10.41,-0.38,-0.17,0.07,165
0.27,6.81,6.71,0.58,-0.28,-0.08,165.1
0.09,7.37,6.37,0.47,0.16,-0.07,165.2
0.90,7.27,6.25,0.26,0.02,0.17,165.3
1.45,6.99,6.79,0.01,-0.08,0.34,165.4
1.92,6.93,6.78,-0.04,-0.09,0.31,165.5
2.09,6.95,6.75,-0.03,-0.06,0.18,165.6
1.72,6.97,6.90,-0.03,0.00,0.08,165.7
1.82,6.96,6.72,-0.01,-0.01,0.07,165.8
1.99,6.81,7.08,-0.04,0.00,0.08,165.9
2.00,6.91,6.91,0.00,0.02,0.01,166
1.87,6.97,6.77,-0.03,0.02,-0.02,166.1
1.86,6.81,7.01,-0.02,0.03,0.00,166.2
1.94,6.68,6.87,-0.02,-0.02,0.00,166.3
1.82,6.83,7.00,-0.04,-0.01,-0.05,166.4
1.42,7.06,7.14,-0.02,0.02,-0.04,166.5
1.85,6.78,7.04,0.00,0.00,0.04,166.6
2.04,6.65,6.95,0.01,0.01,0.03,166.7
1.83,6.84,6.99,-0.01,0.01,-0.03,166.8
1.67,6.91,7.09,0.00,0.00,-0.05,166.9
1.79,6.76,6.84,0.03,0.01,-0.02,167
1.54,6.91,6.91,0.04,0.02,-0.06,167.1
1.54,6.95,7.02,0.01,0.00,-0.04,167.2
1.61,6.81,6.93,0.04,0.02,0.00,167.3
1.66,6.96,6.60,0.02,-0.01,-0.01,167.4
1.54,6.85,6.94,-0.04,-0.03,-0.03,167.5
1.50,6.88,6.75,0.03,0.00,-0.04,167.6
1.74,6.81,6.93,-0.06,0.01,0.00,167.7
1.39,6.95,7.17,-0.05,0.03,-0.04,167.8
1.48,6.96,7.17,-0.04,0.01,-0.01,167.9
1.40,6.83,7.18,0.00,0.01,0.01,168
1.56,6.87,6.99,0.00,0.01,0.02,168.1
1.67,6.79,7.11,-0.02,0.01,0.03,168.2
1.58,6.82,6.97,0.02,0.02,0.02,168.3
1.64,6.69,7.02,-0.02,0.01,0.01,168.4
1.68,6.74,7.10,0.00,0.01,-0.02,168.5
1.26,6.93,7.07,-0.01,-0.01,-0.07,168.6
1.45,6.83,7.02,0.03,0.00,-0.01,168.7
1.71,6.69,7.03,-0.01,0.01,0.03,168.8
1.40,6.85,7.05,-0.01,0.00,-0.02,168.9
1.37,6.99,6.94,0.08,0.02,-0.02,169
1.41,6.84,7.10,0.01,-0.02,0.00,169.1
1.48,6.88,6.96,0.04,0.00,0.02,169.2
1.65,6.82,7.11,0.03,0.02,0.01,169.3
1.50,6.93,6.85,0.05,0.00,-0.03,169.4
1.39,6.92,6.90,0.02,0.00,-0.02,169.5
1.42,6.81,6.97,0.01,0.01,0.00,169.6
1.38,6.92,6.55,0.00,0.00,0.00,169.7
1.52,6.85,7.08,-0.10,0.00,0.04,169.8
1.50,6.89,7.02,-0.06,-0.02,0.04,169.9
1.46,6.81,7.00,-0.02,0.00,0.02,170
1.60,6.79,7.14,-0.03,0.00,0.04,170.1
1.54,6.81,7.06,0.00,0.00,0.01,170.2
1.50,6.85,6.98,0.02,0.00,0.00,170.3
1.55,6.78,6.99,-0.01,0.00,0.01,170.4
1.52,6.74,7.06,-0.01,0.00,0.00,170.5
1.62,6.79,6.85,0.01,-0.01,0.00,170.6
1.51,6.80,7.25,-0.03,0.01,-0.01,170.7
1.50,6.89,6.87,0.01,-0.01,-0.02,170.8
1.60,6.75,7.19,-0.01,0.00,0.00,170.9
1.49,6.78,7.04,0.04,0.01,-0.02,171
1.44,6.86,7.04,0.00,-0.01,-0.01,171.1
1.52,6.84,7.02,0.03,0.00,0.00,171.2
1.46,6.87,6.86,0.03,-0.01,-0.02,171.3
1.54,6.86,7.03,0.03,0.01,-0.01,171.4
1.48,6.86,6.90,0.03,0.00,-0.01,171.5
1.40,6.79,6.99,0.02,0.01,-0.01,171.6
1.43,6.91,6.83,0.00,0.00,0.00,171.7
1.38,6.86,6.90,-0.05,-0.01,0.02,171.8
1.52,6.84,6.95,-0.05,-0.01,0.03,171.9
1.58,6.84,7.07,-0.06,0.00,0.02,172
1.51,6.82,7.03,-0.02,0.00,0.02,172.1
1.58,6.79,6.94,-0.01,-0.01,0.02,172.2
1.58,6.75,7.12,-0.02,0.00,0.01,172.3
1.50,6.87,6.89,0.00,-0.01,-0.01,172.4
1.52,6.75,7.21,-0.03,0.00,0.01,172.5
